,x [nm],y [nm],n_match,C1_id,C2_id,C3_id,C4_id,C1_posX,C1_posY,C2_posX,C2_posY,C3_posX,C3_posY,C4_posX,C4_posY,C1_sigma,C2_sigma,C3_sigma,C4_sigma,C1_int,C2_int,C3_int,C4_int
24161,44743.275354663645,14152.267630556911,1,,,4235,,,,,,44743.275354663645,14152.267630556911,,,,,172.94508068431264,,,,69484.67164900317,
24162,44774.80460241676,9722.440986278933,1,,,4234,,,,,,44774.80460241676,9722.440986278933,,,,,145.9424074805673,,,,25426.53827039289,
24163,44706.199417997545,8035.822255075934,1,,,4233,,,,,,44706.199417997545,8035.822255075934,,,,,179.3213583937537,,,,75171.805174256,
24164,44639.8763224548,117107.98627601506,1,,,4232,,,,,,44639.8763224548,117107.98627601506,,,,,112.4006820637248,,,,8848.419056917819,
24165,44646.048676736966,101866.70814124405,1,,,4230,,,,,,44646.048676736966,101866.70814124405,,,,,86.16135360925706,,,,14258.788323503362,
24166,44636.67246308228,81811.76467631545,1,,,4228,,,,,,44636.67246308228,81811.76467631545,,,,,105.58448652844876,,,,167210.76143387894,
24167,44670.35754028372,22195.28758257849,1,,,4226,,,,,,44670.35754028372,22195.28758257849,,,,,103.20344256513437,,,,36126.98686950079,
24168,44628.45438246055,123105.96678222876,1,,,4225,,,,,,44628.45438246055,123105.96678222876,,,,,110.01799001666215,,,,26291.193914203057,
24169,44610.41334371001,73423.07457518572,1,,,4223,,,,,,44610.41334371001,73423.07457518572,,,,,108.27863988157856,,,,46846.99825304088,
24170,44941.992979756855,30554.339185571465,1,,,4267,,,,,,44941.992979756855,30554.339185571465,,,,,148.08089271036374,,,,43647.63445710366,
24171,44614.19958227107,71059.95553584943,1,,,4222,,,,,,44614.19958227107,71059.95553584943,,,,,109.55275389602794,,,,119456.52815190968,
24172,44573.21768256446,20339.69491112507,1,,,4221,,,,,,44573.21768256446,20339.69491112507,,,,,148.02609875843626,,,,18690.05302702253,
24173,44618.62239869111,3194.28163223986,1,,,4220,,,,,,44618.62239869111,3194.28163223986,,,,,147.51991810500823,,,,36108.3225964685,
24174,44551.69470325722,126210.81259420258,1,,,4219,,,,,,44551.69470325722,126210.81259420258,,,,,127.46198716785676,,,,20902.60348127481,
24175,44519.875622696,81391.94963179521,1,,,4218,,,,,,44519.875622696,81391.94963179521,,,,,120.7197483408974,,,,65180.97530791763,
24176,44520.21761707649,31963.68988765616,1,,,4216,,,,,,44520.21761707649,31963.68988765616,,,,,104.06147663745264,,,,30528.34479622165,
24177,44478.956839234655,128908.07248171196,1,,,4215,,,,,,44478.956839234655,128908.07248171196,,,,,116.27356464037425,,,,20974.716924363234,
24178,44463.92297232912,116532.84629231266,1,,,4214,,,,,,44463.92297232912,116532.84629231266,,,,,115.14581535099605,,,,22158.92827715275,
24179,44500.51015396304,99763.49168757952,1,,,4212,,,,,,44500.51015396304,99763.49168757952,,,,,109.83764053725794,,,,21136.63394825079,
24180,44464.161911335614,98734.25269776145,1,,,4211,,,,,,44464.161911335614,98734.25269776145,,,,,120.37007517155917,,,,36433.570924463376,
24181,44469.70688789776,95220.94303450754,1,,,4210,,,,,,44469.70688789776,95220.94303450754,,,,,104.80160954319317,,,,31260.47952358444,
24182,44705.08138408873,72767.9337515509,1,,,4239,,,,,,44705.08138408873,72767.9337515509,,,,,115.9682806892895,,,,35837.4755286326,
24183,44723.28228290479,96987.86738675737,1,,,4240,,,,,,44723.28228290479,96987.86738675737,,,,,121.38299359574904,,,,134402.189385263,
24184,44805.634811966775,24220.44082217513,1,,,4242,,,,,,44805.634811966775,24220.44082217513,,,,,115.76014400028636,,,,52219.12612705216,
24185,44755.67648954471,40800.30952116568,1,,,4243,,,,,,44755.67648954471,40800.30952116568,,,,,129.81080027376902,,,,75739.69603818546,
24186,44760.2283613366,14447.407935076935,1,,,4266,,,,,,44760.2283613366,14447.407935076935,,,,,311.5764809894768,,,,394456.0589659076,
24187,44874.52539120154,111573.60942707464,1,,,4265,,,,,,44874.52539120154,111573.60942707464,,,,,122.52292129869691,,,,136426.5881314843,
24188,44844.19025082989,106161.02807496458,1,,,4264,,,,,,44844.19025082989,106161.02807496458,,,,,122.46815452229896,,,,49630.64379237071,
24189,44831.8888794355,102219.1971788876,1,,,4263,,,,,,44831.8888794355,102219.1971788876,,,,,111.7656329044492,,,,26395.835117659724,
24190,44844.71760660672,61021.144538167806,1,,,4262,,,,,,44844.71760660672,61021.144538167806,,,,,115.67477765895217,,,,165552.108428048,
24191,44858.90967414127,57114.256917417566,1,,,4261,,,,,,44858.90967414127,57114.256917417566,,,,,110.29058183909495,,,,50243.57222708947,
24192,44862.23693540096,23623.673900744758,1,,,4260,,,,,,44862.23693540096,23623.673900744758,,,,,99.59410962687062,,,,36503.55219283748,
24193,44890.39182790033,6276.102033830904,1,,,4259,,,,,,44890.39182790033,6276.102033830904,,,,,138.21272054852855,,,,36868.21623946244,
24194,44786.17568712708,129820.94593155198,1,,,4258,,,,,,44786.17568712708,129820.94593155198,,,,,108.41141464142466,,,,12457.80678934427,
24195,44807.95219939464,127547.02640722222,1,,,4257,,,,,,44807.95219939464,127547.02640722222,,,,,124.4193516726645,,,,30864.699090767157,
24196,44822.65027993693,113472.04225904724,1,,,4256,,,,,,44822.65027993693,113472.04225904724,,,,,118.63771443965696,,,,26967.65232907708,
24197,44804.03099300873,109571.92768378656,1,,,4255,,,,,,44804.03099300873,109571.92768378656,,,,,120.0727904152462,,,,27415.96883722823,
24198,44794.54705049568,108269.43326128738,1,,,4254,,,,,,44794.54705049568,108269.43326128738,,,,,117.73261475442236,,,,57881.985562689806,
24199,44817.16684991758,100110.60251218254,1,,,4253,,,,,,44817.16684991758,100110.60251218254,,,,,110.2265210772907,,,,89799.57210746162,
24200,44766.72108021808,99485.61735582491,1,,,4252,,,,,,44766.72108021808,99485.61735582491,,,,,130.6724243205396,,,,34507.30706913472,
24201,44794.13270745243,92335.3113535722,1,,,4251,,,,,,44794.13270745243,92335.3113535722,,,,,114.32691839300402,,,,26098.52929315098,
24202,44811.16668457733,91104.53434802378,1,,,4250,,,,,,44811.16668457733,91104.53434802378,,,,,103.67043551622056,,,,37004.82009966389,
24203,44824.56581561897,90371.7640337779,1,,,4249,,,,,,44824.56581561897,90371.7640337779,,,,,127.69249611665224,,,,45496.10970546358,
24204,44799.30923136751,79137.05389837496,1,,,4248,,,,,,44799.30923136751,79137.05389837496,,,,,101.41108452342044,,,,41321.46676826225,
24205,44794.3944501634,69978.76146550913,1,,,4247,,,,,,44794.3944501634,69978.76146550913,,,,,131.90270932317614,,,,34899.79332624802,
24206,44811.04897654938,65020.9197843805,1,,,4246,,,,,,44811.04897654938,65020.9197843805,,,,,102.18823583661518,,,,120874.7067331286,
24207,44801.86469708498,63675.61367688414,1,,,4245,,,,,,44801.86469708498,63675.61367688414,,,,,121.74881373629948,,,,102151.55987918835,
24208,44739.38736294159,51586.26815351314,1,,,4244,,,,,,44739.38736294159,51586.26815351314,,,,,141.57672131228233,,,,50320.46659156162,
24209,43350.053194882224,116483.67740800764,1,,,4089,,,,,,43350.053194882224,116483.67740800764,,,,,107.47401765565188,,,,20275.845644368703,
24210,43350.61562513881,100603.73493515584,1,,,4088,,,,,,43350.61562513881,100603.73493515584,,,,,100.85540734247756,,,,16731.570998232277,
24211,43379.98287246774,99191.50155243347,1,,,4087,,,,,,43379.98287246774,99191.50155243347,,,,,104.65072964101904,,,,88941.42391621019,
24212,41950.63222135688,5627.007168654886,1,,,3924,,,,,,41950.63222135688,5627.007168654886,,,,,123.68177124486868,,,,24470.986905595742,
24213,42102.25794892364,19109.85542768113,1,,,3936,,,,,,42102.25794892364,19109.85542768113,,,,,126.60480497442876,,,,34468.60699046485,
24214,42129.416429652105,18551.73618872744,1,,,3935,,,,,,42129.416429652105,18551.73618872744,,,,,206.11418147127367,,,,47765.63718512673,
24215,42084.59279169039,14473.93500665166,1,,,3934,,,,,,42084.59279169039,14473.93500665166,,,,,144.0839787780365,,,,45703.48192687076,
24216,42041.33568488057,12523.4282406841,1,,,3933,,,,,,42041.33568488057,12523.4282406841,,,,,145.0504717021651,,,,30662.929824972125,
24217,41971.46398654539,111903.76509015352,1,,,3932,,,,,,41971.46398654539,111903.76509015352,,,,,155.04365927748216,,,,28626.0469622206,
24218,41937.48011198888,99863.90041379692,1,,,3931,,,,,,41937.48011198888,99863.90041379692,,,,,154.82353259902467,,,,44166.27613227304,
24219,41993.85349744088,89377.03442601337,1,,,3930,,,,,,41993.85349744088,89377.03442601337,,,,,125.9806587442917,,,,79755.62034591599,
24220,41967.82380115715,115265.1533558198,1,,,3928,,,,,,41967.82380115715,115265.1533558198,,,,,151.55065901827322,,,,62221.864689005175,
24221,41943.6246756085,89853.51840814477,1,,,3927,,,,,,41943.6246756085,89853.51840814477,,,,,120.29627981978018,,,,14602.15015016739,
24222,42002.92099428976,76313.27262354121,1,,,3926,,,,,,42002.92099428976,76313.27262354121,,,,,148.90158858600304,,,,65101.252797120935,
24223,41968.02985363933,55822.981181127005,1,,,3925,,,,,,41968.02985363933,55822.981181127005,,,,,98.78668236380058,,,,11242.76977093526,
24224,41861.19770845985,109396.72114067238,1,,,3923,,,,,,41861.19770845985,109396.72114067238,,,,,132.04323569962347,,,,50579.77998231536,
24225,41744.7214169781,36103.77385114075,1,,,3909,,,,,,41744.7214169781,36103.77385114075,,,,,111.06777510712116,,,,35373.97612703791,
24226,41900.25016217961,99248.80034473848,1,,,3922,,,,,,41900.25016217961,99248.80034473848,,,,,105.81841794606127,,,,64512.28204582741,
24227,41799.22045909966,117356.06947083764,1,,,3921,,,,,,41799.22045909966,117356.06947083764,,,,,117.8732719052098,,,,12743.723351936304,
24228,41758.52060900735,112766.50945081595,1,,,3920,,,,,,41758.52060900735,112766.50945081595,,,,,146.4915115159776,,,,40769.71986375492,
24229,41732.451808576734,100409.232959428,1,,,3919,,,,,,41732.451808576734,100409.232959428,,,,,173.91214051218708,,,,57548.97800425665,
24230,41860.83045852323,91579.8457382437,1,,,3918,,,,,,41860.83045852323,91579.8457382437,,,,,90.8903752162512,,,,14936.340455961645,
24231,41833.35456124874,88822.44825180489,1,,,3917,,,,,,41833.35456124874,88822.44825180489,,,,,121.39087645601354,,,,55247.90428437007,
24232,41829.906857185095,45456.33622399324,1,,,3915,,,,,,41829.906857185095,45456.33622399324,,,,,125.2861452600682,,,,153916.19316197652,
24233,41838.15892161767,12890.283031938448,1,,,3914,,,,,,41838.15892161767,12890.283031938448,,,,,221.3709513740584,,,,128033.14319464169,
24234,41905.27832010119,12332.8402130228,1,,,3913,,,,,,41905.27832010119,12332.8402130228,,,,,295.89621819064064,,,,190810.65964241093,
24235,41812.82327412033,9120.987803377657,1,,,3912,,,,,,41812.82327412033,9120.987803377657,,,,,118.600926653908,,,,19895.34495369868,
24236,41782.51450500843,105400.62090019038,1,,,3911,,,,,,41782.51450500843,105400.62090019038,,,,,116.51608643052424,,,,33105.84368001873,
24237,42076.11286082652,46226.19856953772,1,,,3937,,,,,,42076.11286082652,46226.19856953772,,,,,105.32576180744232,,,,71445.96441364367,
24238,42064.5920041768,60393.63860482085,1,,,3938,,,,,,42064.5920041768,60393.63860482085,,,,,116.58384862545536,,,,137379.09206106488,
24239,42073.25499930114,62692.61396044552,1,,,3939,,,,,,42073.25499930114,62692.61396044552,,,,,135.47126269413354,,,,112176.66876223368,
24240,42052.47497833969,74346.85349894023,1,,,3940,,,,,,42052.47497833969,74346.85349894023,,,,,105.41466016831232,,,,63923.00559084752,
24241,42358.89116481016,31586.565407735998,1,,,3964,,,,,,42358.89116481016,31586.565407735998,,,,,110.69952649128716,,,,31461.908549186548,
24242,42347.45918021211,20003.347328463904,1,,,3963,,,,,,42347.45918021211,20003.347328463904,,,,,117.95680816885552,,,,12262.16404028114,
24243,42278.32801672782,122286.70099615972,1,,,3962,,,,,,42278.32801672782,122286.70099615972,,,,,138.23778549498564,,,,116709.67639262752,
24244,42253.883963500775,30974.199845315983,1,,,3961,,,,,,42253.883963500775,30974.199845315983,,,,,97.2544195263926,,,,24179.941322977214,
24245,42290.636668955856,29335.28284614975,1,,,3960,,,,,,42290.636668955856,29335.28284614975,,,,,109.75232753417843,,,,39439.244027754,
24246,42261.13419343459,15669.558205661731,1,,,3959,,,,,,42261.13419343459,15669.558205661731,,,,,124.69558783844006,,,,21259.21156782534,
24247,42199.53689181441,87813.55331977898,1,,,3958,,,,,,42199.53689181441,87813.55331977898,,,,,118.51827121681838,,,,125116.98067823464,
24248,42244.04118918952,25969.43528434045,1,,,3956,,,,,,42244.04118918952,25969.43528434045,,,,,100.59519779527348,,,,18928.83235817368,
24249,42241.01574181888,11278.98287930144,1,,,3955,,,,,,42241.01574181888,11278.98287930144,,,,,125.2538902970268,,,,39025.18337523586,
24250,42196.945952006536,10000.395097728628,1,,,3954,,,,,,42196.945952006536,10000.395097728628,,,,,122.26903307220302,,,,21440.68306548366,
24251,42146.65554703384,118345.98016469135,1,,,3953,,,,,,42146.65554703384,118345.98016469135,,,,,100.86044116397208,,,,21973.286440030217,
24252,42184.86413243725,98148.955961149,1,,,3952,,,,,,42184.86413243725,98148.955961149,,,,,130.24118806683606,,,,39850.06284534775,
24253,42201.31796445786,95798.68882770267,1,,,3951,,,,,,42201.31796445786,95798.68882770267,,,,,149.4185066840576,,,,136561.4238582107,
24254,42157.26088931278,94946.81945019048,1,,,3950,,,,,,42157.26088931278,94946.81945019048,,,,,128.20768285065773,,,,55976.91881957961,
24255,42134.35432166387,92037.3804683698,1,,,3949,,,,,,42134.35432166387,92037.3804683698,,,,,102.32085670900278,,,,53078.46591097952,
24256,42123.79573284986,83726.50541178054,1,,,3948,,,,,,42123.79573284986,83726.50541178054,,,,,120.941755922942,,,,86217.44726411188,
24257,42151.4006602134,81046.79515121986,1,,,3947,,,,,,42151.4006602134,81046.79515121986,,,,,121.37559620780412,,,,177364.77452728475,
24258,42149.894883993,47502.32149728351,1,,,3946,,,,,,42149.894883993,47502.32149728351,,,,,99.23339818877528,,,,54049.69097724321,
24259,42183.13687115779,37608.26067786957,1,,,3945,,,,,,42183.13687115779,37608.26067786957,,,,,141.56571721208377,,,,70927.37397771649,
24260,42156.06243896149,30199.946185416546,1,,,3944,,,,,,42156.06243896149,30199.946185416546,,,,,147.74445964849238,,,,70312.53795789744,
24261,42180.19331714497,28288.109980354515,1,,,3943,,,,,,42180.19331714497,28288.109980354515,,,,,101.98485489374998,,,,18801.34279825852,
24262,42161.96759303387,16444.496779599267,1,,,3942,,,,,,42161.96759303387,16444.496779599267,,,,,118.63255799800304,,,,16135.490386259786,
24263,42233.374940344525,4752.377080706572,1,,,3941,,,,,,42233.374940344525,4752.377080706572,,,,,217.5752900683673,,,,135683.78333906428,
24264,41742.98836677359,38526.55162632889,1,,,3910,,,,,,41742.98836677359,38526.55162632889,,,,,105.4297854829165,,,,26689.440273741704,
24265,41704.44428557488,123350.10029187368,1,,,3908,,,,,,41704.44428557488,123350.10029187368,,,,,112.60594543926786,,,,18100.58131587069,
24266,43385.74107893997,56776.762899696834,1,,,4085,,,,,,43385.74107893997,56776.762899696834,,,,,104.55097672379635,,,,62702.10290411316,
24267,41236.52559501815,40080.39601103183,1,,,3863,,,,,,41236.52559501815,40080.39601103183,,,,,112.95248807882054,,,,79470.59938677613,
24268,41432.48399966882,48971.75403243825,1,,,3877,,,,,,41432.48399966882,48971.75403243825,,,,,153.33260755774444,,,,56733.67620204115,
24269,41383.6943352114,47049.10400391117,1,,,3875,,,,,,41383.6943352114,47049.10400391117,,,,,97.33050264044331,,,,42151.83034926005,
24270,41377.16462907044,10427.4330821217,1,,,3874,,,,,,41377.16462907044,10427.4330821217,,,,,86.47684347446096,,,,5480.505057322169,
24271,41306.10954319631,71923.99961210632,1,,,3873,,,,,,41306.10954319631,71923.99961210632,,,,,114.88528272830187,,,,64007.20686851568,
24272,41351.92980490291,46440.65053328176,1,,,3871,,,,,,41351.92980490291,46440.65053328176,,,,,126.399288783075,,,,16766.45406674836,
24273,41248.46534616016,120369.1725068146,1,,,3870,,,,,,41248.46534616016,120369.1725068146,,,,,127.35679623484371,,,,61697.558979630136,
24274,41234.35861252221,114002.1086336622,1,,,3869,,,,,,41234.35861252221,114002.1086336622,,,,,130.2243761296531,,,,26872.418163756138,
24275,41238.29084619189,78669.78149140177,1,,,3868,,,,,,41238.29084619189,78669.78149140177,,,,,112.133121239101,,,,51102.45810953048,
24276,41238.11601364102,76277.83156767956,1,,,3867,,,,,,41238.11601364102,76277.83156767956,,,,,112.02575584297064,,,,50941.4837649018,
24277,41217.70611101056,72384.30873241897,1,,,3866,,,,,,41217.70611101056,72384.30873241897,,,,,133.4692342033306,,,,39935.79492417481,
24278,41214.28616000748,52975.810267594585,1,,,3865,,,,,,41214.28616000748,52975.810267594585,,,,,129.542166923154,,,,53204.724708487534,
24279,41186.81844903931,127680.21026791909,1,,,3862,,,,,,41186.81844903931,127680.21026791909,,,,,132.73440249573636,,,,32092.73985541775,
24280,41742.74240094285,112147.6303614584,1,,,3907,,,,,,41742.74240094285,112147.6303614584,,,,,130.76593053099214,,,,26189.37741723651,
24281,41174.761169621815,114453.77787224672,1,,,3861,,,,,,41174.761169621815,114453.77787224672,,,,,114.82698806491844,,,,85380.511661718,
24282,41211.20960140859,101313.18757738444,1,,,3860,,,,,,41211.20960140859,101313.18757738444,,,,,120.26924418624507,,,,59185.84252523656,
24283,41206.63724219016,50468.9082071386,1,,,3859,,,,,,41206.63724219016,50468.9082071386,,,,,85.82581623503076,,,,21175.67875731084,
24284,41145.29521453329,28707.33416503937,1,,,3858,,,,,,41145.29521453329,28707.33416503937,,,,,126.44417794927924,,,,21886.621444353503,
24285,41209.90592398625,20484.720901605804,1,,,3857,,,,,,41209.90592398625,20484.720901605804,,,,,100.228061689702,,,,15535.88197878554,
24286,41136.55550437379,125522.86620766456,1,,,3856,,,,,,41136.55550437379,125522.86620766456,,,,,151.24302009852676,,,,63349.22915965921,
24287,41141.00046850377,110299.37850231623,1,,,3855,,,,,,41141.00046850377,110299.37850231623,,,,,111.38158067395324,,,,34313.3968917667,
24288,41099.19379684221,69531.63751796402,1,,,3854,,,,,,41099.19379684221,69531.63751796402,,,,,102.24674366878584,,,,67597.46200364723,
24289,41131.78448181477,67693.79719228466,1,,,3853,,,,,,41131.78448181477,67693.79719228466,,,,,94.20141356169373,,,,27288.544781547665,
24290,41025.93009061566,98946.21569891668,1,,,3852,,,,,,41025.93009061566,98946.21569891668,,,,,107.84082016175007,,,,51170.08147228816,
24291,41043.878041878255,96881.13815315445,1,,,3851,,,,,,41043.878041878255,96881.13815315445,,,,,109.69789840990406,,,,99987.05101531252,
24292,41356.79110499333,51371.28662585323,1,,,3878,,,,,,41356.79110499333,51371.28662585323,,,,,120.8222507853922,,,,72456.70872814552,
24293,41393.75865942524,57378.02571353226,1,,,3879,,,,,,41393.75865942524,57378.02571353226,,,,,103.01273970998476,,,,61337.32736024459,
